batch_id,supplier_id,component_name,quantity_produced,production_date,received_date,quantity_passed_qc
BATCH-2025-01216,9,Battery,1780,2025-07-25,2025-08-10,1749
BATCH-2024-01217,37,Fan,2340,2024-10-07,2024-10-27,2278
BATCH-2025-01218,27,Charger,2328,2025-02-23,2025-03-07,2134
BATCH-2025-01219,26,Fan,5072,2025-04-27,2025-05-10,5021
BATCH-2025-01220,8,Battery,5862,2025-10-15,2025-10-23,5658
BATCH-2026-01221,14,Memory,2552,2026-01-07,2026-01-12,2418
BATCH-2025-01222,18,Power IC,1885,2025-08-06,2025-08-23,1848
BATCH-2026-01223,43,Motherboard,6836,2026-04-23,2026-05-10,6489
BATCH-2026-01224,38,Power IC,2804,2026-04-05,2026-04-17,2629
BATCH-2025-01225,28,Fan,4803,2025-06-19,2025-06-29,4726
BATCH-2026-01226,44,Sensor,3776,2026-01-03,2026-01-08,3470
BATCH-2025-01227,12,Battery,6313,2025-03-24,2025-04-13,6250
BATCH-2025-01228,39,Microcontroller,238,2025-04-17,2025-04-22,229
BATCH-2025-01229,15,Charger,6473,2025-01-27,2025-02-09,6408
BATCH-2025-01230,31,Charger,5963,2025-03-22,2025-04-02,5600
BATCH-2025-01231,29,Display,1511,2025-03-09,2025-03-18,1496
BATCH-2026-01232,2,PCB,9030,2026-04-25,2026-05-13,8475
BATCH-2025-01233,38,Power IC,156,2025-11-06,2025-11-23,153
BATCH-2025-01234,42,Charger,3034,2025-05-29,2025-06-07,2988
BATCH-2026-01235,14,Charger,1618,2026-06-20,2026-07-05,1486
BATCH-2026-01236,46,Fan,4635,2026-01-30,2026-02-10,4386
BATCH-2024-01237,15,Memory,7364,2024-10-02,2024-10-09,6643
BATCH-2026-01238,43,Power IC,6569,2026-07-06,2026-07-21,6234
BATCH-2025-01239,12,Charger,6835,2025-01-04,2025-01-19,6567
BATCH-2026-01240,30,Speaker,8263,2026-03-04,2026-03-15,7845
BATCH-2026-01241,18,Charger,2187,2026-08-26,2026-09-10,2138
BATCH-2025-01242,9,Power IC,1738,2025-06-08,2025-06-23,1596
BATCH-2026-01243,45,Camera,1025,2026-07-11,2026-07-30,980
BATCH-2026-01244,14,Display,500,2026-08-03,2026-08-15,477
BATCH-2025-01245,19,Memory,8999,2025-03-10,2025-03-25,8122
BATCH-2026-01246,42,Sensor,4646,2026-06-25,2026-07-10,4503
BATCH-2026-01247,36,Camera,4048,2026-06-11,2026-06-25,3939
BATCH-2026-01248,15,Battery,1209,2026-03-30,2026-04-08,1147
BATCH-2026-01249,50,Memory,8688,2026-05-31,2026-06-08,8601
BATCH-2024-01250,50,Processor,2787,2024-09-29,2024-10-09,2594
BATCH-2026-01251,2,Sensor,2269,2026-06-05,2026-06-11,2234
BATCH-2026-01252,39,Speaker,4605,2026-04-04,2026-04-18,4293
BATCH-2025-01253,1,Display,4643,2025-07-05,2025-07-22,4597
BATCH-2024-01254,21,Connector,7588,2024-12-17,2024-12-27,7247
BATCH-2026-01255,39,Memory,8606,2026-06-20,2026-07-10,8520
BATCH-2026-01256,7,Camera,3073,2026-01-02,2026-01-13,2940
BATCH-2025-01257,31,Motherboard,9806,2025-03-16,2025-04-01,9652
BATCH-2026-01258,5,Microcontroller,7757,2026-07-26,2026-08-13,7652
BATCH-2026-01259,2,Memory,568,2026-02-28,2026-03-20,544
BATCH-2026-01260,35,Microcontroller,5553,2026-01-23,2026-02-09,5110
BATCH-2025-01261,31,Speaker,8588,2025-09-04,2025-09-17,8031
BATCH-2025-01262,26,Processor,6696,2025-07-20,2025-08-07,6460
BATCH-2024-01263,6,Connector,9218,2024-10-23,2024-10-30,9099
BATCH-2025-01264,2,Speaker,4985,2025-01-01,2025-01-11,4935
BATCH-2025-01265,36,Microcontroller,2139,2025-03-21,2025-03-28,2061
BATCH-2025-01266,37,Camera,797,2025-08-31,2025-09-15,784
BATCH-2025-01267,24,Speaker,3515,2025-03-19,2025-03-26,3376
BATCH-2025-01268,38,Memory,7269,2025-07-04,2025-07-09,7055
BATCH-2025-01269,33,Microcontroller,9976,2025-03-14,2025-03-19,9589
BATCH-2025-01270,14,Display,1688,2025-11-03,2025-11-18,1634
BATCH-2025-01271,11,Processor,6373,2025-10-27,2025-11-15,6309
BATCH-2026-01272,29,Display,8776,2026-05-14,2026-05-21,8688
BATCH-2025-01273,22,PCB,8436,2025-02-04,2025-02-13,8352
BATCH-2025-01274,42,PCB,4943,2025-11-22,2025-11-28,4894
BATCH-2026-01275,34,PCB,9466,2026-05-31,2026-06-16,9302
BATCH-2024-01276,50,Memory,7714,2024-11-09,2024-11-22,7470
BATCH-2026-01277,4,Speaker,1925,2026-06-24,2026-07-12,1906
BATCH-2024-01278,12,Microcontroller,7325,2024-10-13,2024-10-21,7167
BATCH-2025-01279,7,Microcontroller,8704,2025-08-01,2025-08-09,8281
BATCH-2025-01280,10,Processor,4034,2025-08-15,2025-08-29,3913
BATCH-2026-01281,33,Microcontroller,3733,2026-01-06,2026-01-16,3503
BATCH-2026-01282,35,Microcontroller,8586,2026-07-02,2026-07-10,8370
BATCH-2026-01283,6,Microcontroller,1613,2026-06-10,2026-06-21,1518
BATCH-2026-01284,16,Motherboard,4723,2026-05-02,2026-05-12,4594
BATCH-2025-01285,30,Display,4814,2025-10-24,2025-11-06,4625
BATCH-2026-01286,23,Camera,2232,2026-01-03,2026-01-23,2183
BATCH-2024-01287,47,Fan,5114,2024-12-06,2024-12-21,5053
BATCH-2025-01288,32,Fan,3376,2025-09-01,2025-09-09,3273
BATCH-2025-01289,19,Camera,1601,2025-08-10,2025-08-24,1524
BATCH-2026-01290,17,Speaker,6520,2026-08-19,2026-08-24,6455
BATCH-2025-01291,4,Speaker,1800,2025-01-24,2025-02-13,1695
BATCH-2024-01292,12,Display,109,2024-09-29,2024-10-11,105
BATCH-2026-01293,18,Camera,5756,2026-09-14,2026-09-30,5698
BATCH-2026-01294,46,Motherboard,3169,2026-05-30,2026-06-11,2961
BATCH-2024-01295,28,PCB,4577,2024-12-19,2025-01-03,4439
BATCH-2025-01296,7,PCB,8714,2025-07-12,2025-07-31,8323
BATCH-2025-01297,50,Power IC,4562,2025-01-09,2025-01-18,4409
BATCH-2025-01298,35,Connector,4602,2025-01-15,2025-01-21,4436
BATCH-2026-01299,6,Connector,6452,2026-05-02,2026-05-22,6340
BATCH-2026-01300,18,Sensor,3134,2026-09-12,2026-09-17,3020
BATCH-2024-01301,2,Speaker,6813,2024-12-30,2025-01-04,6726
BATCH-2026-01302,6,Speaker,867,2026-04-16,2026-05-04,819
BATCH-2026-01303,47,Processor,3485,2026-03-26,2026-04-05,3402
BATCH-2025-01304,37,Camera,4585,2025-07-22,2025-08-09,4539
BATCH-2025-01305,1,Sensor,7323,2025-03-15,2025-03-26,7250
BATCH-2025-01306,37,Sensor,4059,2025-06-24,2025-07-09,4004
BATCH-2025-01307,9,Sensor,2449,2025-10-06,2025-10-25,2414
BATCH-2026-01308,39,Microcontroller,4499,2026-03-29,2026-04-08,4285
BATCH-2024-01309,43,Charger,8152,2024-11-20,2024-12-03,7717
BATCH-2025-01310,22,Display,3529,2025-08-27,2025-09-13,3494
BATCH-2026-01311,14,Power IC,4413,2026-07-07,2026-07-19,4369
BATCH-2025-01312,29,PCB,3513,2025-07-22,2025-08-05,3409
BATCH-2025-01313,18,Battery,4241,2025-08-10,2025-08-17,4131
BATCH-2026-01314,28,Microcontroller,6163,2026-04-05,2026-04-11,5848
BATCH-2025-01315,36,PCB,2579,2025-03-26,2025-03-31,2452
BATCH-2025-01316,31,Battery,3233,2025-07-09,2025-07-28,3201
BATCH-2026-01317,32,Camera,8859,2026-07-13,2026-07-24,8750
BATCH-2025-01318,38,Battery,590,2025-05-29,2025-06-05,565
BATCH-2025-01319,30,Battery,275,2025-03-01,2025-03-13,260
BATCH-2025-01320,39,Memory,808,2025-03-01,2025-03-06,758
BATCH-2026-01321,30,Power IC,4012,2026-06-14,2026-07-03,3727
BATCH-2024-01322,6,Camera,5345,2024-10-09,2024-10-19,4746
BATCH-2025-01323,41,Fan,2200,2025-10-20,2025-11-01,2178
BATCH-2026-01324,21,Connector,745,2026-07-18,2026-08-06,721
BATCH-2026-01325,44,Memory,4864,2026-07-23,2026-08-10,4665
BATCH-2025-01326,26,Speaker,2797,2025-10-15,2025-10-30,2620
BATCH-2026-01327,37,Camera,5529,2026-02-17,2026-02-22,5454
BATCH-2024-01328,33,Speaker,143,2024-09-30,2024-10-12,140
BATCH-2025-01329,40,Display,4940,2025-07-29,2025-08-10,4762
BATCH-2025-01330,5,Motherboard,6590,2025-10-25,2025-11-03,6524
BATCH-2025-01331,47,Fan,2275,2025-11-19,2025-11-30,2252
BATCH-2026-01332,49,Battery,3257,2026-02-19,2026-03-07,3137
BATCH-2025-01333,7,Speaker,4596,2025-09-11,2025-09-29,4516
BATCH-2025-01334,1,Microcontroller,9559,2025-09-19,2025-09-29,9463
BATCH-2025-01335,50,Battery,4521,2025-09-02,2025-09-17,4341
BATCH-2025-01336,43,Memory,4425,2025-01-11,2025-01-19,4150
BATCH-2026-01337,16,Sensor,4779,2026-05-05,2026-05-25,4656
BATCH-2025-01338,37,Motherboard,5988,2025-08-18,2025-08-29,5928
BATCH-2026-01339,9,Memory,2138,2026-01-28,2026-02-15,2099
BATCH-2024-01340,26,Speaker,4337,2024-10-09,2024-10-14,4282
BATCH-2025-01341,37,Memory,10000,2025-10-17,2025-11-05,9375
BATCH-2025-01342,28,Sensor,2819,2025-08-29,2025-09-13,2791
BATCH-2025-01343,50,Connector,3023,2025-07-08,2025-07-26,2937
BATCH-2026-01344,9,PCB,7890,2026-04-13,2026-05-02,7811
BATCH-2026-01345,5,Charger,501,2026-01-29,2026-02-12,491
BATCH-2026-01346,38,Speaker,8283,2026-06-26,2026-07-02,7949
BATCH-2025-01347,41,Display,8240,2025-01-09,2025-01-14,7973
BATCH-2026-01348,44,Speaker,2822,2026-02-04,2026-02-15,2738
BATCH-2024-01349,1,Charger,5955,2024-12-27,2025-01-02,5813
BATCH-2024-01350,33,Motherboard,7777,2024-10-13,2024-10-21,7152
BATCH-2024-01351,4,PCB,3262,2024-12-18,2025-01-05,3229
BATCH-2026-01352,5,Memory,4684,2026-02-01,2026-02-16,4454
BATCH-2025-01353,28,Camera,8096,2025-09-21,2025-09-27,7875
BATCH-2026-01354,45,Microcontroller,7775,2026-06-07,2026-06-22,7220
BATCH-2025-01355,30,Charger,4044,2025-03-10,2025-03-18,3901
BATCH-2025-01356,23,Charger,4391,2025-10-09,2025-10-17,4347
BATCH-2025-01357,13,Power IC,7113,2025-10-02,2025-10-11,6796
BATCH-2025-01358,28,Power IC,6836,2025-05-10,2025-05-21,6768
BATCH-2025-01359,30,Battery,9268,2025-11-27,2025-12-14,8969
BATCH-2024-01360,31,Speaker,8613,2024-12-20,2025-01-07,8088
BATCH-2025-01361,6,Speaker,8444,2025-07-02,2025-07-17,8360
BATCH-2025-01362,50,Microcontroller,2877,2025-08-28,2025-09-09,2738
BATCH-2025-01363,34,Speaker,2085,2025-09-04,2025-09-09,2025
BATCH-2026-01364,12,Power IC,8899,2026-02-21,2026-03-10,8810
BATCH-2025-01365,32,Charger,8916,2025-01-27,2025-02-15,8327
BATCH-2025-01366,44,Microcontroller,5764,2025-05-24,2025-06-12,5706
BATCH-2025-01367,13,Speaker,4608,2025-02-23,2025-03-12,4562
BATCH-2026-01368,7,Processor,3935,2026-07-14,2026-08-03,3752
BATCH-2026-01369,4,PCB,3796,2026-03-18,2026-03-24,3675
BATCH-2026-01370,34,Display,4138,2026-09-10,2026-09-21,4068
BATCH-2026-01371,37,Camera,5765,2026-06-22,2026-07-07,5599
BATCH-2026-01372,24,PCB,2239,2026-01-10,2026-01-22,2130
BATCH-2026-01373,19,Charger,5340,2026-03-25,2026-04-12,5062
BATCH-2025-01374,32,Camera,2584,2025-09-06,2025-09-21,2525
BATCH-2026-01375,40,Connector,8786,2026-02-28,2026-03-20,8675
BATCH-2025-01376,32,Connector,8598,2025-06-23,2025-06-28,8220
BATCH-2025-01377,32,Microcontroller,9346,2025-10-10,2025-10-23,8941
BATCH-2026-01378,41,Sensor,7853,2026-04-25,2026-05-10,7774
BATCH-2026-01379,30,Camera,2917,2026-03-13,2026-03-27,2717
BATCH-2026-01380,12,Power IC,2355,2026-08-03,2026-08-11,2280
BATCH-2025-01381,27,Camera,893,2025-06-08,2025-06-23,884
BATCH-2024-01382,36,Speaker,1674,2024-11-03,2024-11-15,1545
BATCH-2024-01383,11,Camera,3494,2024-09-24,2024-09-29,3459
BATCH-2025-01384,19,Power IC,408,2025-12-13,2025-12-27,391
BATCH-2025-01385,41,Processor,1771,2025-05-07,2025-05-23,1651
BATCH-2024-01386,44,Connector,4178,2024-10-31,2024-11-12,3934
BATCH-2026-01387,39,PCB,3090,2026-07-17,2026-07-23,2855
BATCH-2026-01388,46,Speaker,3176,2026-04-24,2026-05-01,3085
BATCH-2025-01389,10,Charger,6066,2025-12-24,2026-01-06,5906
BATCH-2025-01390,10,Camera,1120,2025-08-15,2025-08-20,1066
BATCH-2025-01391,14,Speaker,4949,2025-06-04,2025-06-19,4668
BATCH-2026-01392,30,Fan,1767,2026-08-19,2026-08-31,1719
BATCH-2025-01393,29,Power IC,3453,2025-02-24,2025-03-09,3370
BATCH-2026-01394,34,Power IC,1749,2026-08-04,2026-08-09,1721
BATCH-2026-01395,33,Motherboard,6903,2026-01-06,2026-01-24,6705
BATCH-2025-01396,36,Battery,2426,2025-12-08,2025-12-21,2243
BATCH-2025-01397,49,Motherboard,7575,2025-02-08,2025-02-14,7298
BATCH-2025-01398,15,Motherboard,4918,2025-09-10,2025-09-24,4752
BATCH-2026-01399,30,Fan,3786,2026-05-24,2026-06-06,3631
BATCH-2025-01400,44,Charger,6387,2025-05-14,2025-05-28,6323
BATCH-2025-01401,22,Charger,7332,2025-11-24,2025-12-07,7149
BATCH-2024-01402,2,PCB,8532,2024-11-06,2024-11-11,8447
BATCH-2025-01403,16,Power IC,2441,2025-02-09,2025-02-19,2285
BATCH-2026-01404,45,Memory,8857,2026-08-13,2026-08-30,8713
BATCH-2025-01405,11,Battery,1835,2025-05-06,2025-05-19,1737
BATCH-2025-01406,20,Battery,9990,2025-11-29,2025-12-07,9890
BATCH-2026-01407,49,Battery,6436,2026-09-03,2026-09-20,6325
BATCH-2026-01408,12,Sensor,5630,2026-04-04,2026-04-10,5574
BATCH-2025-01409,28,Camera,657,2025-10-23,2025-11-08,615
BATCH-2025-01410,28,Memory,649,2025-10-30,2025-11-06,640
BATCH-2025-01411,46,Charger,4396,2025-01-01,2025-01-09,4196
BATCH-2024-01412,47,Microcontroller,6274,2024-10-18,2024-10-28,6131
BATCH-2025-01413,13,Memory,3833,2025-04-20,2025-05-01,3677
BATCH-2025-01414,18,Microcontroller,5107,2025-11-28,2025-12-18,5056
BATCH-2025-01415,20,Sensor,4800,2025-01-05,2025-01-11,4687
BATCH-2025-01416,18,PCB,1827,2025-07-17,2025-07-31,1800
BATCH-2026-01417,18,Processor,8587,2026-07-31,2026-08-06,8350
BATCH-2026-01418,21,Microcontroller,4221,2026-03-18,2026-04-06,4053
BATCH-2026-01419,41,Connector,273,2026-03-25,2026-04-12,270
BATCH-2024-01420,18,Display,9949,2024-10-04,2024-10-17,9489
BATCH-2026-01421,46,Speaker,6101,2026-05-15,2026-06-04,5739
BATCH-2026-01422,44,PCB,3016,2026-01-23,2026-01-28,2822
BATCH-2025-01423,38,PCB,2266,2025-08-12,2025-08-30,2188
BATCH-2026-01424,9,Power IC,5149,2026-02-01,2026-02-19,5098
BATCH-2026-01425,22,Power IC,7530,2026-03-21,2026-03-31,7232
BATCH-2025-01426,47,Processor,9272,2025-01-27,2025-02-10,8899
BATCH-2025-01427,48,Processor,4130,2025-09-22,2025-10-08,3954
BATCH-2025-01428,32,Display,4373,2025-03-26,2025-04-08,4301
BATCH-2025-01429,30,Processor,6482,2025-08-04,2025-08-10,6282
BATCH-2025-01430,11,Memory,9769,2025-01-27,2025-02-05,9671
BATCH-2025-01431,33,Camera,3378,2025-09-01,2025-09-11,3296
BATCH-2025-01432,44,Memory,648,2025-03-07,2025-03-12,619
BATCH-2025-01433,18,PCB,7162,2025-12-15,2025-12-20,6803
BATCH-2025-01434,29,Motherboard,9302,2025-03-26,2025-04-05,8774
BATCH-2025-01435,4,Fan,7773,2025-09-05,2025-09-19,7578
BATCH-2025-01436,45,Processor,6619,2025-01-02,2025-01-08,6543
BATCH-2024-01437,33,Camera,1106,2024-11-02,2024-11-12,1095
BATCH-2025-01438,1,Memory,5936,2025-05-01,2025-05-13,5703
BATCH-2026-01439,49,Microcontroller,4909,2026-08-04,2026-08-17,4639
BATCH-2025-01440,7,Power IC,6524,2025-04-30,2025-05-16,6018
BATCH-2024-01441,15,Motherboard,2568,2024-12-17,2025-01-05,2394
BATCH-2026-01442,17,PCB,6294,2026-02-16,2026-03-06,6138
BATCH-2024-01443,38,Battery,8924,2024-10-23,2024-10-31,8537
BATCH-2026-01444,10,Processor,5092,2026-08-28,2026-09-10,4950
BATCH-2024-01445,28,Connector,5927,2024-09-20,2024-09-28,5868
BATCH-2025-01446,34,Display,8675,2025-05-16,2025-05-21,8376
BATCH-2025-01447,23,Fan,3206,2025-11-09,2025-11-25,3094
BATCH-2025-01448,31,Motherboard,1311,2025-01-16,2025-01-31,1279
BATCH-2025-01449,6,Microcontroller,6748,2025-08-07,2025-08-16,6529
BATCH-2026-01450,18,Battery,5474,2026-09-12,2026-09-21,5419
BATCH-2025-01451,42,Battery,3046,2025-08-19,2025-08-29,2996
BATCH-2025-01452,9,Microcontroller,615,2025-05-19,2025-06-07,609
BATCH-2025-01453,38,Display,9006,2025-08-13,2025-08-31,8916
BATCH-2025-01454,13,Motherboard,9119,2025-05-09,2025-05-20,8632
BATCH-2024-01455,13,Connector,6127,2024-10-15,2024-10-25,6066
BATCH-2025-01456,15,Sensor,1113,2025-05-27,2025-06-09,1038
BATCH-2025-01457,22,Display,4343,2025-09-03,2025-09-20,4230
BATCH-2025-01458,23,Processor,144,2025-06-05,2025-06-13,143
BATCH-2026-01459,49,PCB,283,2026-07-18,2026-07-26,272
BATCH-2025-01460,21,Motherboard,7154,2025-11-25,2025-12-10,7070
BATCH-2025-01461,20,Display,7072,2025-08-03,2025-08-18,6762
BATCH-2024-01462,29,Microcontroller,3003,2024-12-06,2024-12-15,2924
BATCH-2026-01463,50,Sensor,8632,2026-01-07,2026-01-12,8156
BATCH-2026-01464,26,Memory,1119,2026-02-09,2026-02-27,1108
BATCH-2025-01465,33,Processor,3954,2025-03-25,2025-03-30,3859
BATCH-2026-01466,41,Power IC,8771,2026-09-15,2026-09-29,8447
BATCH-2025-01467,42,Connector,5245,2025-02-06,2025-02-26,5069
BATCH-2026-01468,33,Connector,1633,2026-06-18,2026-07-07,1476
BATCH-2025-01469,13,Processor,7342,2025-05-15,2025-06-03,7217
BATCH-2025-01470,44,Display,4955,2025-08-29,2025-09-18,4848
BATCH-2026-01471,30,PCB,8536,2026-06-07,2026-06-18,8192
BATCH-2026-01472,20,Fan,5816,2026-07-28,2026-08-13,5463
BATCH-2026-01473,29,Motherboard,7634,2026-08-18,2026-08-28,6996
BATCH-2026-01474,16,Battery,3846,2026-08-11,2026-08-19,3808
BATCH-2025-01475,9,Motherboard,6114,2025-10-28,2025-11-15,5660
BATCH-2025-01476,16,Motherboard,3388,2025-12-24,2026-01-05,3354
BATCH-2026-01477,20,Speaker,9426,2026-03-28,2026-04-17,8835
BATCH-2025-01478,30,Speaker,2490,2025-05-07,2025-05-16,2465
BATCH-2025-01479,37,Memory,827,2025-12-09,2025-12-26,799
BATCH-2025-01480,37,Battery,221,2025-06-07,2025-06-22,219
BATCH-2025-01481,49,Battery,9581,2025-04-11,2025-04-22,9252
BATCH-2026-01482,22,Camera,6418,2026-02-06,2026-02-16,6290
BATCH-2026-01483,28,Processor,878,2026-07-20,2026-07-25,869
BATCH-2026-01484,21,Sensor,956,2026-04-20,2026-05-05,898
BATCH-2025-01485,18,Processor,3529,2025-01-02,2025-01-15,3378
BATCH-2026-01486,8,Camera,9221,2026-04-02,2026-04-14,8549
BATCH-2026-01487,30,Motherboard,2693,2026-03-14,2026-03-23,2555
BATCH-2025-01488,13,Connector,3642,2025-04-10,2025-04-27,3606
BATCH-2026-01489,37,Speaker,2766,2026-05-16,2026-05-24,2669
BATCH-2025-01490,14,Speaker,519,2025-12-10,2025-12-28,514
BATCH-2024-01491,43,Charger,3830,2024-11-07,2024-11-23,3783
BATCH-2026-01492,37,Display,6695,2026-03-29,2026-04-06,6628
BATCH-2026-01493,21,Motherboard,5350,2026-01-11,2026-01-26,5139
BATCH-2025-01494,33,Charger,9291,2025-12-20,2026-01-03,8939
BATCH-2026-01495,33,Connector,2944,2026-05-08,2026-05-19,2807
BATCH-2026-01496,33,PCB,1507,2026-04-21,2026-05-10,1463
BATCH-2025-01497,22,Microcontroller,2447,2025-07-27,2025-08-07,2423
BATCH-2025-01498,40,Processor,3225,2025-11-27,2025-12-04,3193
BATCH-2026-01499,30,Power IC,775,2026-01-05,2026-01-18,741
BATCH-2025-01500,35,Motherboard,7244,2025-01-14,2025-01-22,7172
BATCH-2026-01501,11,Camera,8097,2026-02-08,2026-02-27,7677
BATCH-2024-01502,40,Camera,2456,2024-10-28,2024-11-14,2422
BATCH-2025-01503,10,Battery,4089,2025-08-16,2025-08-25,3914
BATCH-2026-01504,47,Sensor,3938,2026-05-13,2026-06-02,3616
BATCH-2025-01505,6,Sensor,6209,2025-07-15,2025-07-24,6147
BATCH-2024-01506,16,Connector,6910,2024-11-27,2024-12-02,6652
BATCH-2025-01507,13,Battery,6285,2025-06-25,2025-07-11,6091
BATCH-2025-01508,8,Connector,7321,2025-09-22,2025-10-02,7160
BATCH-2026-01509,38,Camera,5074,2026-05-08,2026-05-27,4898
BATCH-2025-01510,14,Speaker,3379,2025-11-25,2025-12-03,3345
BATCH-2024-01511,15,Sensor,3407,2024-10-10,2024-10-17,3294
BATCH-2026-01512,48,Processor,3599,2026-09-05,2026-09-16,3563
BATCH-2024-01513,39,Motherboard,378,2024-09-22,2024-10-11,368
BATCH-2025-01514,47,Fan,9512,2025-04-22,2025-05-10,9417
BATCH-2025-01515,8,Power IC,342,2025-06-05,2025-06-10,332
BATCH-2025-01516,23,Charger,4327,2025-06-13,2025-06-29,4284
BATCH-2025-01517,26,PCB,4824,2025-02-14,2025-02-19,4611
BATCH-2025-01518,48,Display,1378,2025-06-19,2025-07-06,1354
BATCH-2026-01519,1,Motherboard,2896,2026-08-20,2026-09-01,2867
BATCH-2026-01520,14,Connector,3585,2026-03-09,2026-03-22,3400
BATCH-2025-01521,4,Processor,487,2025-11-11,2025-11-24,467
BATCH-2025-01522,38,Microcontroller,9324,2025-12-11,2025-12-24,9002
BATCH-2025-01523,1,Speaker,4388,2025-02-05,2025-02-12,4344
BATCH-2024-01524,4,Power IC,1195,2024-10-18,2024-10-24,1183
BATCH-2026-01525,15,Processor,3265,2026-05-02,2026-05-09,3146
BATCH-2026-01526,40,Microcontroller,5232,2026-01-21,2026-01-27,5080
BATCH-2026-01527,33,Processor,6082,2026-08-08,2026-08-25,6010
BATCH-2026-01528,11,Processor,1370,2026-07-22,2026-07-30,1352
BATCH-2026-01529,27,Power IC,6623,2026-09-17,2026-10-04,6490
BATCH-2026-01530,2,Connector,3568,2026-07-31,2026-08-10,3501
BATCH-2026-01531,14,Fan,7767,2026-06-22,2026-07-10,7555
BATCH-2025-01532,8,Power IC,7485,2025-09-18,2025-09-28,7303
BATCH-2025-01533,45,Camera,8399,2025-05-12,2025-05-24,8059
BATCH-2025-01534,44,Fan,9647,2025-05-03,2025-05-12,9512
BATCH-2025-01535,28,Camera,8506,2025-01-20,2025-02-04,8421
BATCH-2025-01536,26,Sensor,6298,2025-05-24,2025-06-11,6235
BATCH-2025-01537,2,Battery,4818,2025-07-07,2025-07-25,4770
BATCH-2026-01538,40,Sensor,1101,2026-01-17,2026-01-30,1082
BATCH-2024-01539,37,Charger,3633,2024-12-07,2024-12-15,3547
BATCH-2025-01540,50,Sensor,2008,2025-08-07,2025-08-14,1988
BATCH-2025-01541,32,Sensor,2931,2025-03-19,2025-03-27,2791
BATCH-2026-01542,22,Processor,2889,2026-06-02,2026-06-21,2855
BATCH-2026-01543,7,Battery,1405,2026-08-15,2026-09-03,1309
BATCH-2026-01544,41,Sensor,8431,2026-05-05,2026-05-18,8347
BATCH-2026-01545,21,PCB,3826,2026-03-21,2026-04-02,3788
BATCH-2026-01546,15,Sensor,3757,2026-03-14,2026-03-19,3499
BATCH-2025-01547,34,Memory,245,2025-11-28,2025-12-09,235
BATCH-2024-01548,30,Power IC,2971,2024-10-27,2024-11-16,2726
BATCH-2025-01549,39,Speaker,1430,2025-08-15,2025-09-03,1335
BATCH-2025-01550,15,Charger,3567,2025-12-12,2025-12-19,3403
BATCH-2025-01551,15,Fan,8715,2025-04-27,2025-05-10,8204
BATCH-2025-01552,17,Charger,1577,2025-03-26,2025-04-14,1561
BATCH-2025-01553,32,Display,2758,2025-01-23,2025-02-11,2730
BATCH-2026-01554,47,Power IC,6657,2026-06-14,2026-06-21,6349
BATCH-2025-01555,29,Fan,714,2025-01-04,2025-01-22,692
BATCH-2026-01556,1,Charger,8641,2026-05-30,2026-06-09,8458
BATCH-2026-01557,6,Microcontroller,6009,2026-01-25,2026-02-02,5803
BATCH-2025-01558,43,Sensor,7013,2025-10-20,2025-10-31,6655
BATCH-2026-01559,48,Motherboard,7416,2026-02-23,2026-03-07,7014
BATCH-2025-01560,48,Processor,3017,2025-11-11,2025-11-23,2987
BATCH-2026-01561,21,Connector,6155,2026-04-18,2026-04-27,5936
BATCH-2025-01562,30,Fan,5741,2025-03-13,2025-03-28,5363
BATCH-2025-01563,2,Connector,1883,2025-11-11,2025-11-24,1864
BATCH-2025-01564,24,Connector,766,2025-04-17,2025-05-06,731
BATCH-2025-01565,27,Memory,4356,2025-10-29,2025-11-04,4154
BATCH-2025-01566,3,Memory,4349,2025-04-20,2025-05-06,4257
BATCH-2025-01567,23,Speaker,7864,2025-04-15,2025-05-04,7725
BATCH-2025-01568,33,Fan,2345,2025-01-05,2025-01-17,2322
BATCH-2024-01569,49,Power IC,9801,2024-11-07,2024-11-22,9288
BATCH-2025-01570,23,Memory,6452,2025-01-15,2025-01-29,6302
BATCH-2026-01571,44,Power IC,3488,2026-03-08,2026-03-22,3360
BATCH-2025-01572,39,Power IC,3106,2025-03-10,2025-03-21,2934
BATCH-2024-01573,49,Connector,1590,2024-11-08,2024-11-26,1506
BATCH-2024-01574,6,Memory,2699,2024-12-05,2024-12-21,2574
BATCH-2025-01575,10,Memory,1767,2025-06-30,2025-07-06,1749
BATCH-2025-01576,40,Processor,3818,2025-04-01,2025-04-15,3780
BATCH-2024-01577,39,Power IC,8259,2024-11-16,2024-12-06,7878
BATCH-2024-01578,22,Microcontroller,8846,2024-12-22,2025-01-03,8758
BATCH-2025-01579,10,Connector,3744,2025-04-16,2025-05-06,3601
BATCH-2025-01580,11,PCB,8015,2025-01-11,2025-01-18,7566
BATCH-2024-01581,38,Connector,5282,2024-09-29,2024-10-08,5044
BATCH-2026-01582,27,Processor,2178,2026-09-12,2026-09-28,2132
BATCH-2026-01583,30,Fan,3585,2026-01-10,2026-01-26,3356
BATCH-2026-01584,42,Power IC,8702,2026-01-30,2026-02-09,8273
BATCH-2026-01585,12,Memory,6273,2026-07-09,2026-07-23,5999
BATCH-2025-01586,9,Charger,7569,2025-06-25,2025-07-05,7493
BATCH-2025-01587,27,Connector,8647,2025-01-22,2025-02-07,8561
BATCH-2026-01588,30,PCB,250,2026-03-25,2026-03-31,236
