batch_id,supplier_id,component_name,quantity_produced,production_date,received_date,quantity_passed_qc,supplier_name,country,lead_time_days,unit_price,quality_score,failed_units,defect_count,defect_rate,binary_target,days_since_start,month_of_year,quarter,batch_age_days,supplier_mean_defect_rate,supplier_std_defect_rate,supplier_num_batches,supplier_total_units,component_defect_rate
BATCH-2025-00935,34,Memory,5223,2025-02-12,2025-02-25,5023,Renesas,China,19,153.37,81,0,0,0.0,0,147,2,1,583,0.00020629854890063796,0.000928870183527049,112,540044,0.00013960848603418856
BATCH-2025-00936,35,Microcontroller,9451,2025-10-04,2025-10-16,8984,Nokia,Japan,42,219.49,61,0,0,0.0,0,381,10,4,349,0.00019787338089100073,0.0003538789829112609,102,503406,0.00013908905895273712
BATCH-2026-00937,44,Display,4031,2026-02-10,2026-02-18,3927,Wistron,South Korea,50,232.01,87,0,0,0.0,0,510,2,1,220,0.00010336577465557791,0.000380745741124954,117,590216,0.00016919115080672866
BATCH-2026-00938,49,Camera,7431,2026-06-10,2026-06-29,7320,Coherent,USA,42,45.65,73,1,1,0.00013457139012245997,1,630,6,2,100,0.00034438539861380375,0.0009931063632699735,93,417736,0.00017585459338616095
BATCH-2026-00939,37,Display,857,2026-02-05,2026-02-17,848,Huawei,USA,60,118.5,92,0,0,0.0,0,505,2,1,225,0.00010426815057621344,0.0003557497462935021,91,442918,0.00016919115080672866
BATCH-2025-00940,33,Memory,8361,2025-08-05,2025-08-18,8277,Denso,Taiwan,41,277.68,84,0,0,0.0,0,321,8,3,409,0.00013528007016307464,0.0006519489677036868,119,602071,0.00013960848603418856
BATCH-2026-00941,3,Fan,8183,2026-05-04,2026-05-15,7833,Corning,Taiwan,24,487.86,63,0,0,0.0,0,593,5,2,137,0.0005290924687400791,0.0022824547846740364,105,511267,0.00012855165100050963
BATCH-2026-00942,26,Fan,5109,2026-02-28,2026-03-06,4855,Texas Instruments,South Korea,53,5.67,67,2,1,0.00019573302016050108,1,528,2,1,202,0.0002658174764162671,0.0009122443285503541,102,493376,0.00012855165100050963
BATCH-2025-00943,50,Display,5446,2025-09-26,2025-10-09,5282,APC,South Korea,30,481.03,64,0,0,0.0,0,373,9,3,357,0.0002753509047441992,0.0007401953979905162,113,559124,0.00016919115080672866
BATCH-2025-00944,3,Power IC,2397,2025-08-01,2025-08-15,2272,Corning,Taiwan,24,487.86,63,0,0,0.0,0,317,8,3,413,0.0005290924687400791,0.0022824547846740364,105,511267,0.00017735448108886377
BATCH-2026-00945,36,Processor,740,2026-05-31,2026-06-09,684,Ericsson,Germany,60,205.45,68,3,1,0.0013513513513513514,1,620,5,2,110,0.00016582352511078637,0.0003750099810004351,109,536222,0.0001723848232239575
BATCH-2024-00946,44,Camera,6624,2024-12-07,2024-12-18,6510,Wistron,South Korea,50,232.01,87,1,1,0.00015096618357487922,1,80,12,4,650,0.00010336577465557791,0.000380745741124954,117,590216,0.00017585459338616095
BATCH-2024-00947,18,Memory,6808,2024-11-20,2024-12-08,6671,Bosch,Germany,18,96.36,77,0,0,0.0,0,63,11,4,667,0.00021806730730221415,0.0007021012099867912,110,557568,0.00013960848603418856
BATCH-2026-00948,44,Connector,8234,2026-03-02,2026-03-16,7984,Wistron,South Korea,50,232.01,87,1,1,0.00012144765606023804,0,530,3,1,200,0.00010336577465557791,0.000380745741124954,117,590216,0.00020757696267843906
BATCH-2025-00949,46,Microcontroller,4536,2025-03-17,2025-04-02,4288,Liteon,China,58,348.77,65,0,0,0.0,0,180,3,1,550,0.000177376316521378,0.0004995509860038717,96,502846,0.00013908905895273712
BATCH-2025-00950,4,Microcontroller,3355,2025-08-07,2025-08-17,3281,Intel,China,48,393.46,88,1,0,0.0,0,323,8,3,407,0.00018841892264149143,0.0009961276293195824,96,400272,0.00013908905895273712
BATCH-2025-00951,30,Power IC,3224,2025-03-29,2025-04-15,3129,Western Digital,Germany,16,59.04,65,0,0,0.0,0,192,3,1,538,0.00026662885278630423,0.0008545899187981254,93,459619,0.00017735448108886377
BATCH-2024-00952,10,Fan,3707,2024-12-01,2024-12-20,3614,Panasonic,China,54,316.57,91,1,1,0.0002697599136768276,1,74,12,4,656,0.000144927638474753,0.0007549544377028447,94,435868,0.00012855165100050963
BATCH-2026-00953,2,Speaker,7023,2026-03-24,2026-04-02,6632,TSMC,South Korea,34,349.29,92,0,0,0.0,0,552,3,1,178,0.0001216095118122708,0.0004158402802419921,99,473547,0.00019289953369198322
BATCH-2026-00954,17,Processor,6950,2026-05-04,2026-05-17,6704,Mitsubishi,Japan,33,186.49,72,2,0,0.0,0,593,5,2,137,0.00014815223187369047,0.00046308585294764547,114,569061,0.0001723848232239575
BATCH-2026-00955,2,Processor,1674,2026-09-11,2026-09-26,1605,TSMC,South Korea,34,349.29,92,1,1,0.0005973715651135006,1,723,9,3,7,0.0001216095118122708,0.0004158402802419921,99,473547,0.0001723848232239575
BATCH-2024-00956,40,Battery,9033,2024-10-10,2024-10-15,8862,Dell,China,20,392.38,81,0,0,0.0,0,22,10,4,708,0.00013234425192726218,0.0003712523513249762,101,498329,0.00021173401481822628
BATCH-2026-00957,13,Sensor,4766,2026-04-17,2026-04-27,4718,Onsemi,USA,46,98.93,89,0,0,0.0,0,576,4,2,154,0.00013306539717335389,0.0004888825988608853,89,428711,0.00016450590746445605
BATCH-2024-00958,1,Motherboard,7538,2024-11-24,2024-12-11,7096,Samsung,USA,19,220.56,89,0,0,0.0,0,67,11,4,663,0.00017219294545324894,0.0013891588805521986,106,504263,0.0002354934172429249
BATCH-2025-00959,20,Charger,4884,2025-05-02,2025-05-19,4597,Delta Electronics,South Korea,30,335.57,68,1,1,0.00020475020475020476,1,226,5,2,504,0.00014552538396359592,0.00035285670745256997,82,427248,0.0002259435803313693
BATCH-2026-00960,49,Memory,4526,2026-04-20,2026-05-03,4439,Coherent,USA,42,45.65,73,1,0,0.0,0,579,4,2,151,0.00034438539861380375,0.0009931063632699735,93,417736,0.00013960848603418856
BATCH-2025-00961,19,Memory,6921,2025-07-30,2025-08-16,6542,Sumitomo,USA,36,238.9,64,1,1,0.00014448779078167894,1,315,7,3,415,0.00016876737493119937,0.00039378300837730447,91,458378,0.00013960848603418856
BATCH-2025-00962,42,Battery,9328,2025-04-20,2025-05-04,8984,Acer,Germany,34,85.15,90,0,0,0.0,0,214,4,2,516,5.058942432590356e-05,0.0001440589145000144,106,511239,0.00021173401481822628
BATCH-2026-00963,18,Speaker,903,2026-05-22,2026-06-10,891,Bosch,Germany,18,96.36,77,1,1,0.0011074197120708748,1,611,5,2,119,0.00021806730730221415,0.0007021012099867912,110,557568,0.00019289953369198322
BATCH-2025-00964,29,Battery,7523,2025-02-24,2025-03-11,7448,Seagate,Japan,40,285.23,77,2,2,0.0002658513890735079,1,159,2,1,571,0.00016256441034907573,0.0004929460254392659,92,456988,0.00021173401481822628
BATCH-2025-00965,40,Battery,6213,2025-09-16,2025-09-25,6038,Dell,China,20,392.38,81,1,0,0.0,0,363,9,3,367,0.00013234425192726218,0.0003712523513249762,101,498329,0.00021173401481822628
BATCH-2025-00966,30,Microcontroller,8574,2025-10-09,2025-10-23,8246,Western Digital,Germany,16,59.04,65,2,2,0.00023326335432703523,1,386,10,4,344,0.00026662885278630423,0.0008545899187981254,93,459619,0.00013908905895273712
BATCH-2026-00967,29,PCB,2388,2026-02-23,2026-03-11,2322,Seagate,Japan,40,285.23,77,1,1,0.0004187604690117253,1,523,2,1,207,0.00016256441034907573,0.0004929460254392659,92,456988,0.0002244207567666141
BATCH-2026-00968,38,Connector,8557,2026-07-07,2026-07-18,8442,Xiaomi,South Korea,52,142.13,62,2,2,0.0002337267734018932,1,657,7,3,73,0.0002941454324685746,0.0007248486269555904,106,537180,0.00020757696267843906
BATCH-2026-00969,20,Processor,6150,2026-01-01,2026-01-21,5761,Delta Electronics,South Korea,30,335.57,68,0,0,0.0,0,470,1,1,260,0.00014552538396359592,0.00035285670745256997,82,427248,0.0001723848232239575
BATCH-2025-00970,36,Motherboard,5016,2025-07-28,2025-08-14,4869,Ericsson,Germany,60,205.45,68,1,1,0.00019936204146730463,1,313,7,3,417,0.00016582352511078637,0.0003750099810004351,109,536222,0.0002354934172429249
BATCH-2026-00971,24,Camera,5239,2026-08-19,2026-09-02,4854,Qualcomm,Germany,53,145.59,74,0,0,0.0,0,700,8,3,30,0.00017211444124561363,0.00048508112533674527,88,458321,0.00017585459338616095
BATCH-2025-00972,36,Camera,9716,2025-08-09,2025-08-28,9365,Ericsson,Germany,60,205.45,68,0,0,0.0,0,325,8,3,405,0.00016582352511078637,0.0003750099810004351,109,536222,0.00017585459338616095
BATCH-2025-00973,46,Power IC,8503,2025-01-21,2025-01-27,8171,Liteon,China,58,348.77,65,1,0,0.0,0,125,1,1,605,0.000177376316521378,0.0004995509860038717,96,502846,0.00017735448108886377
BATCH-2025-00974,28,Memory,5257,2025-12-07,2025-12-25,5204,Kioxia,China,36,390.8,86,1,1,0.00019022256039566293,1,445,12,4,285,6.548471380186631e-05,0.00020932699508353792,108,509896,0.00013960848603418856
BATCH-2025-00975,30,Connector,8014,2025-09-22,2025-10-12,7903,Western Digital,Germany,16,59.04,65,1,1,0.00012478163214374845,0,369,9,3,361,0.00026662885278630423,0.0008545899187981254,93,459619,0.00020757696267843906
BATCH-2025-00976,22,Microcontroller,1620,2025-06-21,2025-07-09,1604,Flex,China,43,157.56,86,0,0,0.0,0,276,6,2,454,6.527455789884103e-05,0.00021075148645526503,94,530055,0.00013908905895273712
BATCH-2024-00977,25,Processor,9791,2024-09-30,2024-10-05,9693,Broadcom,USA,26,71.6,85,0,0,0.0,0,12,9,3,718,9.454505074439549e-05,0.0003137783114627588,84,481980,0.0001723848232239575
BATCH-2025-00978,24,Power IC,7081,2025-04-23,2025-05-10,7010,Qualcomm,Germany,53,145.59,74,1,1,0.00014122299110295156,1,217,4,2,513,0.00017211444124561363,0.00048508112533674527,88,458321,0.00017735448108886377
BATCH-2025-00979,36,Power IC,8140,2025-01-08,2025-01-16,7778,Ericsson,Germany,60,205.45,68,1,0,0.0,0,112,1,1,618,0.00016582352511078637,0.0003750099810004351,109,536222,0.00017735448108886377
BATCH-2025-00980,16,Motherboard,5487,2025-10-17,2025-11-05,5179,Hitachi,China,57,483.82,88,1,0,0.0,0,394,10,4,336,8.336477286677332e-05,0.0004697935134049564,95,503392,0.0002354934172429249
BATCH-2025-00981,7,Charger,6568,2025-08-27,2025-09-07,6502,Foxconn,USA,50,411.74,84,1,0,0.0,0,343,8,3,387,0.0003217144075727912,0.0015438669764764946,105,555087,0.0002259435803313693
BATCH-2025-00982,25,Battery,1233,2025-03-15,2025-04-02,1221,Broadcom,USA,26,71.6,85,2,2,0.0016220600162206002,1,178,3,1,552,9.454505074439549e-05,0.0003137783114627588,84,481980,0.00021173401481822628
BATCH-2025-00983,33,Memory,2887,2025-05-27,2025-06-03,2858,Denso,Taiwan,41,277.68,84,0,0,0.0,0,251,5,2,479,0.00013528007016307464,0.0006519489677036868,119,602071,0.00013960848603418856
BATCH-2026-00984,26,Processor,8011,2026-08-04,2026-08-16,7815,Texas Instruments,South Korea,53,5.67,67,4,4,0.0004993134440144801,1,685,8,3,45,0.0002658174764162671,0.0009122443285503541,102,493376,0.0001723848232239575
BATCH-2025-00985,26,Power IC,4338,2025-09-28,2025-10-11,4168,Texas Instruments,South Korea,53,5.67,67,2,1,0.0002305209774089442,1,375,9,3,355,0.0002658174764162671,0.0009122443285503541,102,493376,0.00017735448108886377
BATCH-2026-00986,36,Display,9055,2026-06-28,2026-07-05,8924,Ericsson,Germany,60,205.45,68,1,1,0.00011043622308117063,0,648,6,2,82,0.00016582352511078637,0.0003750099810004351,109,536222,0.00016919115080672866
BATCH-2026-00987,17,PCB,7879,2026-06-08,2026-06-13,7746,Mitsubishi,Japan,33,186.49,72,2,2,0.00025383931971062316,1,628,6,2,102,0.00014815223187369047,0.00046308585294764547,114,569061,0.0002244207567666141
BATCH-2025-00988,25,Camera,3137,2025-01-27,2025-02-13,3045,Broadcom,USA,26,71.6,85,1,1,0.000318775900541919,1,131,1,1,599,9.454505074439549e-05,0.0003137783114627588,84,481980,0.00017585459338616095
BATCH-2025-00989,12,Charger,8902,2025-08-09,2025-08-18,8813,Amphenol,Germany,18,446.77,96,0,0,0.0,0,325,8,3,405,8.015372036339901e-05,0.00041034141517753633,113,576135,0.0002259435803313693
BATCH-2025-00990,17,Display,8219,2025-07-23,2025-08-01,8136,Mitsubishi,Japan,33,186.49,72,2,2,0.0002433386056697895,1,308,7,3,422,0.00014815223187369047,0.00046308585294764547,114,569061,0.00016919115080672866
BATCH-2026-00991,8,Display,549,2026-03-30,2026-04-14,528,LG Chem,South Korea,40,115.16,76,0,0,0.0,0,558,3,1,172,0.00013285380642027623,0.00028745834951003884,92,477433,0.00016919115080672866
BATCH-2025-00992,40,Power IC,7253,2025-07-06,2025-07-25,6841,Dell,China,20,392.38,81,1,1,0.00013787398317937404,1,291,7,3,439,0.00013234425192726218,0.0003712523513249762,101,498329,0.00017735448108886377
BATCH-2025-00993,50,Connector,1229,2025-09-06,2025-09-22,1191,APC,South Korea,30,481.03,64,1,1,0.0008136696501220504,1,353,9,3,377,0.0002753509047441992,0.0007401953979905162,113,559124,0.00020757696267843906
BATCH-2024-00994,39,Sensor,8059,2024-11-01,2024-11-11,7871,Lenovo,Taiwan,57,331.63,71,0,0,0.0,0,44,11,4,686,0.00017438124238925042,0.000501056949565781,101,560841,0.00016450590746445605
BATCH-2024-00995,24,Display,2691,2024-10-20,2024-11-01,2625,Qualcomm,Germany,53,145.59,74,0,0,0.0,0,32,10,4,698,0.00017211444124561363,0.00048508112533674527,88,458321,0.00016919115080672866
BATCH-2026-00996,50,Camera,4439,2026-01-28,2026-02-06,4244,APC,South Korea,30,481.03,64,0,0,0.0,0,497,1,1,233,0.0002753509047441992,0.0007401953979905162,113,559124,0.00017585459338616095
BATCH-2025-00997,1,Memory,9869,2025-02-25,2025-03-09,9683,Samsung,USA,19,220.56,89,1,0,0.0,0,160,2,1,570,0.00017219294545324894,0.0013891588805521986,106,504263,0.00013960848603418856
BATCH-2025-00998,47,Memory,1517,2025-03-17,2025-03-25,1434,Molex,Japan,37,191.75,76,2,1,0.0006591957811470006,1,180,3,1,550,0.00015063481442028842,0.00045023343696729267,102,507171,0.00013960848603418856
BATCH-2026-00999,13,Camera,3633,2026-01-09,2026-01-20,3421,Onsemi,USA,46,98.93,89,2,2,0.0005505092210294523,1,478,1,1,252,0.00013306539717335389,0.0004888825988608853,89,428711,0.00017585459338616095
BATCH-2026-01000,17,Processor,8914,2026-07-18,2026-08-01,8559,Mitsubishi,Japan,33,186.49,72,1,1,0.0001121830827911151,0,668,7,3,62,0.00014815223187369047,0.00046308585294764547,114,569061,0.0001723848232239575
BATCH-2025-01001,23,Connector,3591,2025-01-12,2025-01-30,3406,ASE,Japan,50,402.77,91,0,0,0.0,0,116,1,1,614,6.663525433902222e-05,0.00015954052120490043,90,441864,0.00020757696267843906
BATCH-2025-01002,17,Memory,6256,2025-03-16,2025-03-25,6171,Mitsubishi,Japan,33,186.49,72,1,1,0.00015984654731457802,1,179,3,1,551,0.00014815223187369047,0.00046308585294764547,114,569061,0.00013960848603418856
BATCH-2026-01003,8,PCB,4087,2026-01-18,2026-01-28,3942,LG Chem,South Korea,40,115.16,76,2,2,0.0004893564962074871,1,487,1,1,243,0.00013285380642027623,0.00028745834951003884,92,477433,0.0002244207567666141
BATCH-2026-01004,29,Battery,6757,2026-07-17,2026-08-01,6440,Seagate,Japan,40,285.23,77,0,0,0.0,0,667,7,3,63,0.00016256441034907573,0.0004929460254392659,92,456988,0.00021173401481822628
BATCH-2026-01005,11,Display,7562,2026-08-23,2026-09-05,7486,Murata,Japan,22,178.55,88,1,0,0.0,0,704,8,3,26,0.00015599689945027513,0.0009387029695731565,105,551463,0.00016919115080672866
BATCH-2025-01006,30,Sensor,5931,2025-04-28,2025-05-03,5838,Western Digital,Germany,16,59.04,65,4,3,0.0005058168942842691,1,222,4,2,508,0.00026662885278630423,0.0008545899187981254,93,459619,0.00016450590746445605
BATCH-2026-01007,4,Camera,2703,2026-04-28,2026-05-11,2632,Intel,China,48,393.46,88,0,0,0.0,0,587,4,2,143,0.00018841892264149143,0.0009961276293195824,96,400272,0.00017585459338616095
BATCH-2024-01008,27,Speaker,399,2024-12-10,2024-12-28,383,Infineon,Taiwan,51,333.1,89,2,1,0.002506265664160401,1,83,12,4,647,0.00011089276239704126,0.00035581711278072977,111,553940,0.00019289953369198322
BATCH-2026-01009,22,Processor,6751,2026-03-23,2026-04-01,6570,Flex,China,43,157.56,86,0,0,0.0,0,551,3,1,179,6.527455789884103e-05,0.00021075148645526503,94,530055,0.0001723848232239575
BATCH-2025-01010,18,Camera,2546,2025-07-29,2025-08-16,2513,Bosch,Germany,18,96.36,77,0,0,0.0,0,314,7,3,416,0.00021806730730221415,0.0007021012099867912,110,557568,0.00017585459338616095
BATCH-2025-01011,48,Battery,9117,2025-05-01,2025-05-14,8953,TE Connectivity,Germany,25,315.88,71,0,0,0.0,0,225,5,2,505,0.000215467021331229,0.0009668394253566584,108,542251,0.00021173401481822628
BATCH-2025-01012,11,Fan,921,2025-09-19,2025-09-26,900,Murata,Japan,22,178.55,88,0,0,0.0,0,366,9,3,364,0.00015599689945027513,0.0009387029695731565,105,551463,0.00012855165100050963
BATCH-2025-01013,27,Processor,2285,2025-02-20,2025-03-11,2250,Infineon,Taiwan,51,333.1,89,1,0,0.0,0,155,2,1,575,0.00011089276239704126,0.00035581711278072977,111,553940,0.0001723848232239575
BATCH-2025-01014,46,Camera,6827,2025-07-01,2025-07-09,6654,Liteon,China,58,348.77,65,0,0,0.0,0,286,7,3,444,0.000177376316521378,0.0004995509860038717,96,502846,0.00017585459338616095
BATCH-2024-01015,17,Battery,3408,2024-12-20,2025-01-09,3314,Mitsubishi,Japan,33,186.49,72,4,3,0.0008802816901408451,1,93,12,4,637,0.00014815223187369047,0.00046308585294764547,114,569061,0.00021173401481822628
BATCH-2026-01016,19,Fan,3663,2026-05-28,2026-06-11,3526,Sumitomo,USA,36,238.9,64,3,1,0.000273000273000273,1,617,5,2,113,0.00016876737493119937,0.00039378300837730447,91,458378,0.00012855165100050963
BATCH-2026-01017,2,Charger,9253,2026-04-18,2026-05-05,9160,TSMC,South Korea,34,349.29,92,0,0,0.0,0,577,4,2,153,0.0001216095118122708,0.0004158402802419921,99,473547,0.0002259435803313693
BATCH-2025-01018,44,Fan,5758,2025-04-23,2025-05-02,5579,Wistron,South Korea,50,232.01,87,1,1,0.0001736714136853074,1,217,4,2,513,0.00010336577465557791,0.000380745741124954,117,590216,0.00012855165100050963
BATCH-2025-01019,4,Motherboard,113,2025-01-20,2025-02-09,106,Intel,China,48,393.46,88,1,1,0.008849557522123894,1,124,1,1,606,0.00018841892264149143,0.0009961276293195824,96,400272,0.0002354934172429249
BATCH-2026-01020,22,Display,1926,2026-03-27,2026-04-02,1907,Flex,China,43,157.56,86,0,0,0.0,0,555,3,1,175,6.527455789884103e-05,0.00021075148645526503,94,530055,0.00016919115080672866
BATCH-2025-01021,19,Microcontroller,6099,2025-12-11,2025-12-21,5963,Sumitomo,USA,36,238.9,64,1,1,0.00016396130513198886,1,449,12,4,281,0.00016876737493119937,0.00039378300837730447,91,458378,0.00013908905895273712
BATCH-2025-01022,20,Camera,6043,2025-12-17,2025-12-23,5927,Delta Electronics,South Korea,30,335.57,68,0,0,0.0,0,455,12,4,275,0.00014552538396359592,0.00035285670745256997,82,427248,0.00017585459338616095
BATCH-2025-01023,12,Motherboard,9910,2025-07-24,2025-08-02,9632,Amphenol,Germany,18,446.77,96,1,1,0.00010090817356205853,0,309,7,3,421,8.015372036339901e-05,0.00041034141517753633,113,576135,0.0002354934172429249
BATCH-2024-01024,15,Sensor,345,2024-10-16,2024-10-27,332,SK Hynix,Taiwan,40,342.16,65,2,2,0.005797101449275362,1,28,10,4,702,0.00026051175061660777,0.0007352320636847295,93,436297,0.00016450590746445605
BATCH-2025-01025,5,Camera,4274,2025-11-11,2025-12-01,4018,Apple,Japan,38,226.29,64,2,1,0.0002339728591483388,1,419,11,4,311,0.00029304167774806515,0.0010333897385835877,92,488005,0.00017585459338616095
BATCH-2026-01026,35,Display,1615,2026-01-13,2026-01-23,1555,Nokia,Japan,42,219.49,61,1,0,0.0,0,482,1,1,248,0.00019787338089100073,0.0003538789829112609,102,503406,0.00016919115080672866
BATCH-2026-01027,41,Sensor,8831,2026-03-07,2026-03-23,8609,HP,Japan,60,204.38,85,2,2,0.00022647491790284225,1,535,3,1,195,0.00012231852387452777,0.00025339821295037224,87,408153,0.00016450590746445605
BATCH-2025-01028,44,Microcontroller,9924,2025-11-13,2025-11-30,9479,Wistron,South Korea,50,232.01,87,0,0,0.0,0,421,11,4,309,0.00010336577465557791,0.000380745741124954,117,590216,0.00013908905895273712
BATCH-2026-01029,45,PCB,3875,2026-03-05,2026-03-16,3833,Pegatron,Taiwan,47,251.52,66,1,1,0.00025806451612903227,1,533,3,1,197,0.0001275169517997213,0.0003266025273992103,94,477190,0.0002244207567666141
BATCH-2025-01030,41,Power IC,4805,2025-01-16,2025-01-31,4671,HP,Japan,60,204.38,85,1,0,0.0,0,120,1,1,610,0.00012231852387452777,0.00025339821295037224,87,408153,0.00017735448108886377
BATCH-2025-01031,34,PCB,1572,2025-07-29,2025-08-14,1539,Renesas,China,19,153.37,81,0,0,0.0,0,314,7,3,416,0.00020629854890063796,0.000928870183527049,112,540044,0.0002244207567666141
BATCH-2025-01032,41,PCB,9623,2025-12-05,2025-12-13,9527,HP,Japan,60,204.38,85,0,0,0.0,0,443,12,4,287,0.00012231852387452777,0.00025339821295037224,87,408153,0.0002244207567666141
BATCH-2026-01033,6,Motherboard,5488,2026-08-02,2026-08-10,5102,NVIDIA,Germany,38,463.53,74,1,0,0.0,0,683,8,3,47,0.00023377595866623649,0.0009271237760431065,104,528560,0.0002354934172429249
BATCH-2026-01034,46,Speaker,5834,2026-07-09,2026-07-16,5776,Liteon,China,58,348.77,65,0,0,0.0,0,659,7,3,71,0.000177376316521378,0.0004995509860038717,96,502846,0.00019289953369198322
BATCH-2026-01035,12,Camera,4803,2026-03-01,2026-03-21,4755,Amphenol,Germany,18,446.77,96,0,0,0.0,0,529,3,1,201,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00017585459338616095
BATCH-2025-01036,40,Speaker,2191,2025-08-22,2025-08-30,2151,Dell,China,20,392.38,81,1,0,0.0,0,338,8,3,392,0.00013234425192726218,0.0003712523513249762,101,498329,0.00019289953369198322
BATCH-2024-01037,41,Memory,243,2024-11-22,2024-11-28,237,HP,Japan,60,204.38,85,0,0,0.0,0,65,11,4,665,0.00012231852387452777,0.00025339821295037224,87,408153,0.00013960848603418856
BATCH-2026-01038,36,Fan,8777,2026-03-29,2026-04-07,8342,Ericsson,Germany,60,205.45,68,2,0,0.0,0,557,3,1,173,0.00016582352511078637,0.0003750099810004351,109,536222,0.00012855165100050963
BATCH-2025-01039,43,Display,7470,2025-09-26,2025-10-13,7128,ASUSTeK,USA,30,46.84,60,1,1,0.00013386880856760375,1,373,9,3,357,0.00044469895714356904,0.0012463320250862553,87,411235,0.00016919115080672866
BATCH-2025-01040,23,Power IC,4700,2025-06-17,2025-06-27,4631,ASE,Japan,50,402.77,91,0,0,0.0,0,272,6,2,458,6.663525433902222e-05,0.00015954052120490043,90,441864,0.00017735448108886377
