unit_id,batch_id,checkpoint_id,checkpoint_name,result,tested_date,tester_id
UNIT-12433,BATCH-2025-00868,6,Connectivity,Pass,2025-05-30,TEST028
UNIT-12434,BATCH-2025-00868,7,Thermal,Fail,2025-05-27,TEST026
UNIT-12435,BATCH-2025-00868,2,Camera,Pass,2025-05-30,TEST004
UNIT-12436,BATCH-2025-00868,4,Battery,Pass,2025-05-27,TEST042
UNIT-12437,BATCH-2024-00869,2,Camera,Pass,2025-01-04,TEST013
UNIT-12438,BATCH-2024-00869,1,Electrical,Pass,2025-01-03,TEST037
UNIT-12439,BATCH-2024-00869,8,Final,Pass,2025-01-01,TEST001
UNIT-12440,BATCH-2024-00869,3,Speaker,Pass,2024-12-31,TEST028
UNIT-12441,BATCH-2024-00869,7,Thermal,Fail,2025-01-01,TEST011
UNIT-12442,BATCH-2024-00869,7,Thermal,Pass,2025-01-01,TEST044
UNIT-12443,BATCH-2024-00869,2,Camera,Pass,2025-01-04,TEST041
UNIT-12444,BATCH-2024-00869,7,Thermal,Pass,2024-12-28,TEST044
UNIT-12445,BATCH-2024-00869,5,Screen,Pass,2025-01-04,TEST003
UNIT-12446,BATCH-2024-00869,6,Connectivity,Pass,2025-01-03,TEST028
UNIT-12447,BATCH-2024-00869,4,Battery,Pass,2024-12-29,TEST020
UNIT-12448,BATCH-2024-00869,4,Battery,Pass,2025-01-03,TEST046
UNIT-12449,BATCH-2024-00869,2,Camera,Fail,2024-12-28,TEST027
UNIT-12450,BATCH-2026-00870,5,Screen,Pass,2026-06-13,TEST003
UNIT-12451,BATCH-2026-00870,1,Electrical,Pass,2026-06-11,TEST025
UNIT-12452,BATCH-2026-00870,6,Connectivity,Pass,2026-06-12,TEST026
UNIT-12453,BATCH-2026-00870,3,Speaker,Pass,2026-06-14,TEST028
UNIT-12454,BATCH-2026-00870,3,Speaker,Pass,2026-06-11,TEST018
UNIT-12455,BATCH-2026-00870,5,Screen,Pass,2026-06-11,TEST001
UNIT-12456,BATCH-2026-00870,3,Speaker,Pass,2026-06-13,TEST003
UNIT-12457,BATCH-2026-00870,6,Connectivity,Pass,2026-06-09,TEST004
UNIT-12458,BATCH-2026-00870,1,Electrical,Pass,2026-06-09,TEST045
UNIT-12459,BATCH-2026-00870,8,Final,Pass,2026-06-08,TEST028
UNIT-12460,BATCH-2026-00870,4,Battery,Pass,2026-06-07,TEST002
UNIT-12461,BATCH-2026-00870,8,Final,Pass,2026-06-12,TEST007
UNIT-12462,BATCH-2026-00870,8,Final,Pass,2026-06-14,TEST037
UNIT-12463,BATCH-2026-00870,7,Thermal,Pass,2026-06-13,TEST006
UNIT-12464,BATCH-2026-00871,6,Connectivity,Pass,2026-09-14,TEST018
UNIT-12465,BATCH-2026-00871,3,Speaker,Pass,2026-09-11,TEST044
UNIT-12466,BATCH-2026-00871,3,Speaker,Pass,2026-09-18,TEST044
UNIT-12467,BATCH-2026-00871,8,Final,Pass,2026-09-12,TEST030
UNIT-12468,BATCH-2026-00871,1,Electrical,Pass,2026-09-13,TEST042
UNIT-12469,BATCH-2026-00871,1,Electrical,Pass,2026-09-17,TEST034
UNIT-12470,BATCH-2026-00871,4,Battery,Pass,2026-09-18,TEST039
UNIT-12471,BATCH-2026-00871,8,Final,Pass,2026-09-18,TEST042
UNIT-12472,BATCH-2026-00871,5,Screen,Pass,2026-09-13,TEST027
UNIT-12473,BATCH-2026-00871,8,Final,Pass,2026-09-18,TEST007
UNIT-12474,BATCH-2026-00871,7,Thermal,Pass,2026-09-15,TEST020
UNIT-12475,BATCH-2026-00871,6,Connectivity,Pass,2026-09-18,TEST049
UNIT-12476,BATCH-2026-00871,1,Electrical,Pass,2026-09-18,TEST039
UNIT-12477,BATCH-2026-00871,2,Camera,Pass,2026-09-15,TEST031
UNIT-12478,BATCH-2026-00871,6,Connectivity,Pass,2026-09-15,TEST031
UNIT-12479,BATCH-2026-00871,5,Screen,Pass,2026-09-12,TEST029
UNIT-12480,BATCH-2026-00871,4,Battery,Pass,2026-09-11,TEST006
UNIT-12481,BATCH-2024-00872,7,Thermal,Pass,2024-12-04,TEST003
UNIT-12482,BATCH-2024-00872,5,Screen,Pass,2024-12-01,TEST021
UNIT-12483,BATCH-2024-00872,2,Camera,Pass,2024-12-01,TEST042
UNIT-12484,BATCH-2024-00872,4,Battery,Pass,2024-12-02,TEST036
UNIT-12485,BATCH-2024-00872,1,Electrical,Pass,2024-12-01,TEST042
UNIT-12486,BATCH-2024-00872,4,Battery,Pass,2024-11-28,TEST020
UNIT-12487,BATCH-2024-00872,2,Camera,Pass,2024-11-27,TEST047
UNIT-12488,BATCH-2024-00872,5,Screen,Pass,2024-12-04,TEST019
UNIT-12489,BATCH-2024-00872,6,Connectivity,Pass,2024-12-02,TEST022
UNIT-12490,BATCH-2024-00872,4,Battery,Pass,2024-12-01,TEST045
UNIT-12491,BATCH-2024-00872,3,Speaker,Pass,2024-12-01,TEST010
UNIT-12492,BATCH-2024-00872,6,Connectivity,Pass,2024-12-03,TEST002
UNIT-12493,BATCH-2024-00872,8,Final,Pass,2024-12-02,TEST050
UNIT-12494,BATCH-2024-00872,4,Battery,Pass,2024-12-04,TEST048
UNIT-12495,BATCH-2025-00873,4,Battery,Pass,2025-02-18,TEST012
UNIT-12496,BATCH-2025-00873,5,Screen,Pass,2025-02-18,TEST023
UNIT-12497,BATCH-2025-00873,6,Connectivity,Pass,2025-02-22,TEST007
UNIT-12498,BATCH-2025-00873,8,Final,Pass,2025-02-20,TEST005
UNIT-12499,BATCH-2025-00873,5,Screen,Pass,2025-02-22,TEST049
UNIT-12500,BATCH-2025-00873,5,Screen,Pass,2025-02-18,TEST037
UNIT-12501,BATCH-2025-00873,4,Battery,Pass,2025-02-15,TEST030
UNIT-12502,BATCH-2025-00873,6,Connectivity,Pass,2025-02-22,TEST009
UNIT-12503,BATCH-2025-00873,8,Final,Pass,2025-02-15,TEST005
UNIT-12504,BATCH-2025-00873,2,Camera,Pass,2025-02-21,TEST018
UNIT-12505,BATCH-2025-00873,6,Connectivity,Pass,2025-02-19,TEST046
UNIT-12506,BATCH-2025-00873,2,Camera,Pass,2025-02-22,TEST017
UNIT-12507,BATCH-2025-00873,6,Connectivity,Pass,2025-02-22,TEST025
UNIT-12508,BATCH-2026-00874,3,Speaker,Pass,2026-02-02,TEST039
UNIT-12509,BATCH-2026-00874,6,Connectivity,Fail,2026-01-28,TEST015
UNIT-12510,BATCH-2026-00874,6,Connectivity,Pass,2026-01-28,TEST015
UNIT-12511,BATCH-2026-00874,8,Final,Pass,2026-01-27,TEST045
UNIT-12512,BATCH-2026-00874,7,Thermal,Fail,2026-02-02,TEST011
UNIT-12513,BATCH-2026-00874,8,Final,Pass,2026-02-02,TEST045
UNIT-12514,BATCH-2026-00874,7,Thermal,Fail,2026-02-01,TEST049
UNIT-12515,BATCH-2026-00874,8,Final,Pass,2026-01-30,TEST016
UNIT-12516,BATCH-2026-00874,6,Connectivity,Pass,2026-02-01,TEST020
UNIT-12517,BATCH-2026-00874,4,Battery,Pass,2026-02-01,TEST016
UNIT-12518,BATCH-2026-00874,4,Battery,Pass,2026-01-29,TEST030
UNIT-12519,BATCH-2026-00874,5,Screen,Pass,2026-01-27,TEST033
UNIT-12520,BATCH-2026-00875,7,Thermal,Pass,2026-02-08,TEST003
UNIT-12521,BATCH-2026-00875,2,Camera,Pass,2026-02-04,TEST040
UNIT-12522,BATCH-2026-00875,3,Speaker,Pass,2026-02-09,TEST015
UNIT-12523,BATCH-2026-00875,4,Battery,Fail,2026-02-06,TEST006
UNIT-12524,BATCH-2026-00875,7,Thermal,Pass,2026-02-07,TEST031
UNIT-12525,BATCH-2026-00875,3,Speaker,Pass,2026-02-05,TEST024
UNIT-12526,BATCH-2026-00875,7,Thermal,Pass,2026-02-10,TEST034
UNIT-12527,BATCH-2026-00875,4,Battery,Pass,2026-02-10,TEST002
UNIT-12528,BATCH-2026-00875,6,Connectivity,Pass,2026-02-05,TEST003
UNIT-12529,BATCH-2026-00875,4,Battery,Pass,2026-02-09,TEST049
UNIT-12530,BATCH-2026-00875,1,Electrical,Pass,2026-02-10,TEST049
UNIT-12531,BATCH-2026-00876,2,Camera,Pass,2026-02-17,TEST009
UNIT-12532,BATCH-2026-00876,8,Final,Pass,2026-02-16,TEST028
UNIT-12533,BATCH-2026-00876,1,Electrical,Pass,2026-02-17,TEST018
UNIT-12534,BATCH-2026-00876,8,Final,Pass,2026-02-15,TEST001
UNIT-12535,BATCH-2026-00876,4,Battery,Pass,2026-02-17,TEST010
UNIT-12536,BATCH-2026-00876,8,Final,Pass,2026-02-20,TEST043
UNIT-12537,BATCH-2026-00876,7,Thermal,Pass,2026-02-14,TEST032
UNIT-12538,BATCH-2026-00876,6,Connectivity,Pass,2026-02-15,TEST005
UNIT-12539,BATCH-2026-00876,3,Speaker,Pass,2026-02-21,TEST004
UNIT-12540,BATCH-2026-00876,8,Final,Pass,2026-02-19,TEST002
UNIT-12541,BATCH-2026-00876,6,Connectivity,Pass,2026-02-20,TEST018
UNIT-12542,BATCH-2026-00876,5,Screen,Pass,2026-02-18,TEST008
UNIT-12543,BATCH-2026-00876,7,Thermal,Pass,2026-02-19,TEST016
UNIT-12544,BATCH-2026-00876,3,Speaker,Pass,2026-02-17,TEST014
UNIT-12545,BATCH-2026-00876,3,Speaker,Pass,2026-02-17,TEST028
UNIT-12546,BATCH-2026-00876,6,Connectivity,Pass,2026-02-18,TEST020
UNIT-12547,BATCH-2026-00876,5,Screen,Pass,2026-02-20,TEST034
UNIT-12548,BATCH-2026-00876,8,Final,Pass,2026-02-14,TEST047
UNIT-12549,BATCH-2025-00877,5,Screen,Pass,2025-04-14,TEST046
UNIT-12550,BATCH-2025-00877,2,Camera,Pass,2025-04-15,TEST022
UNIT-12551,BATCH-2025-00877,2,Camera,Pass,2025-04-14,TEST031
UNIT-12552,BATCH-2025-00877,7,Thermal,Pass,2025-04-15,TEST040
UNIT-12553,BATCH-2025-00877,1,Electrical,Pass,2025-04-18,TEST023
UNIT-12554,BATCH-2025-00877,4,Battery,Pass,2025-04-12,TEST050
UNIT-12555,BATCH-2025-00877,3,Speaker,Pass,2025-04-17,TEST010
UNIT-12556,BATCH-2025-00877,8,Final,Pass,2025-04-12,TEST017
UNIT-12557,BATCH-2025-00877,6,Connectivity,Pass,2025-04-15,TEST017
UNIT-12558,BATCH-2025-00877,2,Camera,Pass,2025-04-17,TEST001
UNIT-12559,BATCH-2025-00877,4,Battery,Fail,2025-04-13,TEST006
UNIT-12560,BATCH-2025-00877,6,Connectivity,Pass,2025-04-18,TEST037
UNIT-12561,BATCH-2025-00877,1,Electrical,Pass,2025-04-14,TEST026
UNIT-12562,BATCH-2025-00877,4,Battery,Fail,2025-04-13,TEST014
UNIT-12563,BATCH-2026-00878,2,Camera,Pass,2026-09-22,TEST034
UNIT-12564,BATCH-2026-00878,3,Speaker,Pass,2026-09-24,TEST047
UNIT-12565,BATCH-2026-00878,3,Speaker,Pass,2026-09-19,TEST029
UNIT-12566,BATCH-2026-00878,5,Screen,Pass,2026-09-23,TEST008
UNIT-12567,BATCH-2026-00878,7,Thermal,Pass,2026-09-21,TEST039
UNIT-12568,BATCH-2026-00878,5,Screen,Pass,2026-09-24,TEST015
UNIT-12569,BATCH-2026-00878,6,Connectivity,Pass,2026-09-19,TEST010
UNIT-12570,BATCH-2026-00878,6,Connectivity,Pass,2026-09-19,TEST031
UNIT-12571,BATCH-2026-00878,7,Thermal,Pass,2026-09-19,TEST038
UNIT-12572,BATCH-2026-00878,6,Connectivity,Pass,2026-09-18,TEST003
UNIT-12573,BATCH-2026-00878,3,Speaker,Pass,2026-09-17,TEST050
UNIT-12574,BATCH-2024-00879,4,Battery,Pass,2025-01-20,TEST025
UNIT-12575,BATCH-2024-00879,6,Connectivity,Pass,2025-01-14,TEST021
UNIT-12576,BATCH-2024-00879,1,Electrical,Pass,2025-01-20,TEST030
UNIT-12577,BATCH-2024-00879,1,Electrical,Pass,2025-01-16,TEST048
UNIT-12578,BATCH-2024-00879,8,Final,Pass,2025-01-16,TEST022
UNIT-12579,BATCH-2024-00879,5,Screen,Pass,2025-01-17,TEST030
UNIT-12580,BATCH-2024-00879,6,Connectivity,Pass,2025-01-18,TEST009
UNIT-12581,BATCH-2024-00879,7,Thermal,Pass,2025-01-16,TEST032
UNIT-12582,BATCH-2024-00879,4,Battery,Fail,2025-01-20,TEST025
UNIT-12583,BATCH-2024-00879,3,Speaker,Pass,2025-01-21,TEST013
UNIT-12584,BATCH-2024-00879,5,Screen,Pass,2025-01-15,TEST047
UNIT-12585,BATCH-2024-00879,1,Electrical,Pass,2025-01-18,TEST019
UNIT-12586,BATCH-2024-00879,1,Electrical,Pass,2025-01-15,TEST029
UNIT-12587,BATCH-2024-00879,7,Thermal,Pass,2025-01-16,TEST005
UNIT-12588,BATCH-2024-00879,4,Battery,Pass,2025-01-17,TEST019
UNIT-12589,BATCH-2024-00879,5,Screen,Pass,2025-01-19,TEST007
UNIT-12590,BATCH-2025-00880,5,Screen,Pass,2025-04-03,TEST044
UNIT-12591,BATCH-2025-00880,1,Electrical,Pass,2025-04-04,TEST006
UNIT-12592,BATCH-2025-00880,1,Electrical,Pass,2025-04-04,TEST048
UNIT-12593,BATCH-2025-00880,5,Screen,Pass,2025-03-30,TEST021
UNIT-12594,BATCH-2025-00880,2,Camera,Pass,2025-04-01,TEST045
UNIT-12595,BATCH-2025-00880,2,Camera,Pass,2025-03-30,TEST006
UNIT-12596,BATCH-2025-00880,2,Camera,Pass,2025-04-02,TEST048
UNIT-12597,BATCH-2025-00880,5,Screen,Pass,2025-03-29,TEST005
UNIT-12598,BATCH-2025-00880,8,Final,Pass,2025-03-28,TEST048
UNIT-12599,BATCH-2025-00880,8,Final,Pass,2025-04-04,TEST023
UNIT-12600,BATCH-2025-00880,5,Screen,Pass,2025-03-30,TEST035
UNIT-12601,BATCH-2025-00880,5,Screen,Pass,2025-04-02,TEST044
UNIT-12602,BATCH-2025-00880,7,Thermal,Pass,2025-03-31,TEST033
UNIT-12603,BATCH-2025-00880,7,Thermal,Pass,2025-03-31,TEST017
UNIT-12604,BATCH-2025-00880,6,Connectivity,Pass,2025-04-04,TEST043
UNIT-12605,BATCH-2025-00880,2,Camera,Pass,2025-04-03,TEST027
UNIT-12606,BATCH-2025-00880,7,Thermal,Pass,2025-03-30,TEST008
UNIT-12607,BATCH-2025-00881,8,Final,Pass,2025-07-07,TEST031
UNIT-12608,BATCH-2025-00881,7,Thermal,Pass,2025-07-10,TEST030
UNIT-12609,BATCH-2025-00881,2,Camera,Pass,2025-07-12,TEST009
UNIT-12610,BATCH-2025-00881,8,Final,Pass,2025-07-14,TEST009
UNIT-12611,BATCH-2025-00881,5,Screen,Pass,2025-07-08,TEST017
UNIT-12612,BATCH-2025-00881,4,Battery,Pass,2025-07-14,TEST019
UNIT-12613,BATCH-2025-00881,2,Camera,Pass,2025-07-07,TEST029
UNIT-12614,BATCH-2025-00881,1,Electrical,Pass,2025-07-11,TEST010
UNIT-12615,BATCH-2025-00881,6,Connectivity,Pass,2025-07-10,TEST047
UNIT-12616,BATCH-2025-00881,5,Screen,Pass,2025-07-08,TEST003
UNIT-12617,BATCH-2025-00881,6,Connectivity,Pass,2025-07-10,TEST008
UNIT-12618,BATCH-2025-00881,8,Final,Pass,2025-07-09,TEST007
UNIT-12619,BATCH-2025-00882,1,Electrical,Pass,2025-11-26,TEST012
UNIT-12620,BATCH-2025-00882,2,Camera,Pass,2025-11-26,TEST008
UNIT-12621,BATCH-2025-00882,4,Battery,Pass,2025-11-29,TEST024
UNIT-12622,BATCH-2025-00882,4,Battery,Pass,2025-11-29,TEST018
UNIT-12623,BATCH-2025-00882,5,Screen,Pass,2025-11-28,TEST043
UNIT-12624,BATCH-2025-00882,3,Speaker,Pass,2025-11-27,TEST031
UNIT-12625,BATCH-2025-00882,4,Battery,Pass,2025-11-28,TEST049
UNIT-12626,BATCH-2025-00882,7,Thermal,Pass,2025-11-30,TEST041
UNIT-12627,BATCH-2025-00882,3,Speaker,Pass,2025-11-28,TEST044
UNIT-12628,BATCH-2025-00882,4,Battery,Pass,2025-12-01,TEST036
UNIT-12629,BATCH-2025-00882,7,Thermal,Pass,2025-12-01,TEST004
UNIT-12630,BATCH-2025-00882,8,Final,Pass,2025-11-26,TEST050
UNIT-12631,BATCH-2025-00882,1,Electrical,Pass,2025-11-26,TEST031
UNIT-12632,BATCH-2025-00882,5,Screen,Pass,2025-12-01,TEST039
UNIT-12633,BATCH-2026-00883,3,Speaker,Pass,2026-08-08,TEST014
UNIT-12634,BATCH-2026-00883,2,Camera,Pass,2026-08-06,TEST036
UNIT-12635,BATCH-2026-00883,4,Battery,Pass,2026-08-06,TEST035
UNIT-12636,BATCH-2026-00883,2,Camera,Pass,2026-08-04,TEST034
UNIT-12637,BATCH-2026-00883,6,Connectivity,Pass,2026-08-08,TEST044
UNIT-12638,BATCH-2026-00883,4,Battery,Pass,2026-08-10,TEST047
UNIT-12639,BATCH-2026-00883,6,Connectivity,Pass,2026-08-09,TEST024
UNIT-12640,BATCH-2026-00883,3,Speaker,Pass,2026-08-10,TEST028
UNIT-12641,BATCH-2026-00883,1,Electrical,Pass,2026-08-06,TEST028
UNIT-12642,BATCH-2024-00884,4,Battery,Pass,2024-11-25,TEST009
UNIT-12643,BATCH-2024-00884,6,Connectivity,Pass,2024-11-29,TEST038
UNIT-12644,BATCH-2024-00884,2,Camera,Pass,2024-11-30,TEST021
UNIT-12645,BATCH-2024-00884,7,Thermal,Fail,2024-11-26,TEST016
UNIT-12646,BATCH-2024-00884,6,Connectivity,Pass,2024-11-29,TEST027
UNIT-12647,BATCH-2024-00884,4,Battery,Pass,2024-11-29,TEST048
UNIT-12648,BATCH-2024-00884,2,Camera,Pass,2024-12-01,TEST043
UNIT-12649,BATCH-2024-00884,4,Battery,Pass,2024-11-30,TEST006
UNIT-12650,BATCH-2024-00884,8,Final,Pass,2024-11-26,TEST039
UNIT-12651,BATCH-2024-00884,6,Connectivity,Pass,2024-11-26,TEST001
UNIT-12652,BATCH-2024-00884,7,Thermal,Pass,2024-11-24,TEST013
UNIT-12653,BATCH-2024-00884,4,Battery,Pass,2024-11-30,TEST013
UNIT-12654,BATCH-2024-00885,4,Battery,Pass,2024-12-14,TEST033
UNIT-12655,BATCH-2024-00885,3,Speaker,Pass,2024-12-12,TEST048
UNIT-12656,BATCH-2024-00885,1,Electrical,Pass,2024-12-14,TEST048
UNIT-12657,BATCH-2024-00885,1,Electrical,Pass,2024-12-15,TEST027
UNIT-12658,BATCH-2024-00885,4,Battery,Pass,2024-12-16,TEST008
UNIT-12659,BATCH-2024-00885,5,Screen,Pass,2024-12-17,TEST026
UNIT-12660,BATCH-2024-00885,2,Camera,Pass,2024-12-16,TEST036
UNIT-12661,BATCH-2024-00885,8,Final,Pass,2024-12-12,TEST008
UNIT-12662,BATCH-2024-00885,8,Final,Pass,2024-12-13,TEST009
UNIT-12663,BATCH-2024-00885,1,Electrical,Pass,2024-12-17,TEST014
UNIT-12664,BATCH-2024-00885,7,Thermal,Pass,2024-12-12,TEST009
UNIT-12665,BATCH-2024-00885,6,Connectivity,Pass,2024-12-11,TEST010
UNIT-12666,BATCH-2024-00885,4,Battery,Pass,2024-12-11,TEST019
UNIT-12667,BATCH-2026-00886,8,Final,Pass,2026-09-16,TEST031
UNIT-12668,BATCH-2026-00886,5,Screen,Pass,2026-09-20,TEST050
UNIT-12669,BATCH-2026-00886,7,Thermal,Pass,2026-09-13,TEST044
UNIT-12670,BATCH-2026-00886,2,Camera,Pass,2026-09-16,TEST019
UNIT-12671,BATCH-2026-00886,1,Electrical,Pass,2026-09-20,TEST026
UNIT-12672,BATCH-2026-00886,3,Speaker,Pass,2026-09-20,TEST027
UNIT-12673,BATCH-2026-00886,6,Connectivity,Pass,2026-09-18,TEST025
UNIT-12674,BATCH-2026-00886,1,Electrical,Pass,2026-09-18,TEST034
UNIT-12675,BATCH-2026-00886,8,Final,Pass,2026-09-16,TEST020
UNIT-12676,BATCH-2026-00886,3,Speaker,Pass,2026-09-13,TEST006
UNIT-12677,BATCH-2026-00886,6,Connectivity,Pass,2026-09-19,TEST010
UNIT-12678,BATCH-2026-00886,1,Electrical,Pass,2026-09-20,TEST044
UNIT-12679,BATCH-2026-00886,7,Thermal,Pass,2026-09-16,TEST003
UNIT-12680,BATCH-2025-00887,8,Final,Fail,2025-06-23,TEST019
UNIT-12681,BATCH-2025-00887,7,Thermal,Pass,2025-06-23,TEST030
UNIT-12682,BATCH-2025-00887,5,Screen,Pass,2025-06-23,TEST007
UNIT-12683,BATCH-2025-00887,7,Thermal,Pass,2025-06-21,TEST043
UNIT-12684,BATCH-2025-00887,1,Electrical,Pass,2025-06-19,TEST035
UNIT-12685,BATCH-2025-00887,6,Connectivity,Pass,2025-06-20,TEST007
UNIT-12686,BATCH-2025-00887,8,Final,Pass,2025-06-20,TEST033
UNIT-12687,BATCH-2025-00887,6,Connectivity,Pass,2025-06-18,TEST030
UNIT-12688,BATCH-2025-00887,7,Thermal,Pass,2025-06-22,TEST027
UNIT-12689,BATCH-2025-00887,2,Camera,Pass,2025-06-19,TEST023
UNIT-12690,BATCH-2025-00887,5,Screen,Pass,2025-06-18,TEST028
UNIT-12691,BATCH-2025-00887,7,Thermal,Pass,2025-06-22,TEST016
UNIT-12692,BATCH-2025-00887,4,Battery,Pass,2025-06-21,TEST013
UNIT-12693,BATCH-2025-00887,1,Electrical,Pass,2025-06-20,TEST044
UNIT-12694,BATCH-2025-00887,3,Speaker,Pass,2025-06-20,TEST026
UNIT-12695,BATCH-2025-00887,8,Final,Pass,2025-06-23,TEST044
UNIT-12696,BATCH-2025-00887,6,Connectivity,Pass,2025-06-21,TEST009
UNIT-12697,BATCH-2025-00887,5,Screen,Pass,2025-06-24,TEST032
UNIT-12698,BATCH-2026-00888,8,Final,Pass,2026-06-03,TEST008
UNIT-12699,BATCH-2026-00888,7,Thermal,Pass,2026-06-04,TEST035
UNIT-12700,BATCH-2026-00888,2,Camera,Pass,2026-06-04,TEST050
UNIT-12701,BATCH-2026-00888,3,Speaker,Pass,2026-05-31,TEST015
UNIT-12702,BATCH-2026-00888,4,Battery,Pass,2026-05-30,TEST040
UNIT-12703,BATCH-2026-00888,5,Screen,Pass,2026-06-04,TEST024
UNIT-12704,BATCH-2026-00888,7,Thermal,Pass,2026-05-31,TEST028
UNIT-12705,BATCH-2026-00888,1,Electrical,Pass,2026-06-04,TEST049
UNIT-12706,BATCH-2026-00888,2,Camera,Pass,2026-05-30,TEST034
UNIT-12707,BATCH-2026-00888,8,Final,Pass,2026-06-06,TEST013
UNIT-12708,BATCH-2026-00888,8,Final,Pass,2026-06-03,TEST022
UNIT-12709,BATCH-2026-00888,2,Camera,Pass,2026-06-01,TEST008
UNIT-12710,BATCH-2026-00888,7,Thermal,Pass,2026-05-31,TEST002
UNIT-12711,BATCH-2026-00888,8,Final,Pass,2026-06-04,TEST031
UNIT-12712,BATCH-2026-00888,1,Electrical,Pass,2026-06-03,TEST042
UNIT-12713,BATCH-2026-00888,3,Speaker,Pass,2026-06-01,TEST046
UNIT-12714,BATCH-2026-00889,5,Screen,Pass,2026-02-20,TEST001
UNIT-12715,BATCH-2026-00889,3,Speaker,Pass,2026-02-21,TEST019
UNIT-12716,BATCH-2026-00889,3,Speaker,Pass,2026-02-20,TEST010
UNIT-12717,BATCH-2026-00889,7,Thermal,Pass,2026-02-22,TEST001
UNIT-12718,BATCH-2026-00889,7,Thermal,Pass,2026-02-21,TEST041
UNIT-12719,BATCH-2026-00889,8,Final,Pass,2026-02-19,TEST034
UNIT-12720,BATCH-2026-00889,4,Battery,Pass,2026-02-16,TEST018
UNIT-12721,BATCH-2026-00889,3,Speaker,Pass,2026-02-16,TEST026
UNIT-12722,BATCH-2026-00889,5,Screen,Pass,2026-02-16,TEST008
UNIT-12723,BATCH-2026-00889,6,Connectivity,Pass,2026-02-20,TEST032
UNIT-12724,BATCH-2026-00889,3,Speaker,Pass,2026-02-16,TEST024
UNIT-12725,BATCH-2026-00889,3,Speaker,Pass,2026-02-17,TEST018
UNIT-12726,BATCH-2026-00889,3,Speaker,Pass,2026-02-15,TEST044
UNIT-12727,BATCH-2025-00890,2,Camera,Pass,2025-09-04,TEST046
UNIT-12728,BATCH-2025-00890,2,Camera,Pass,2025-09-01,TEST044
UNIT-12729,BATCH-2025-00890,2,Camera,Pass,2025-09-04,TEST050
UNIT-12730,BATCH-2025-00890,2,Camera,Pass,2025-09-04,TEST005
UNIT-12731,BATCH-2025-00890,7,Thermal,Pass,2025-09-05,TEST046
UNIT-12732,BATCH-2025-00890,6,Connectivity,Pass,2025-09-03,TEST005
UNIT-12733,BATCH-2025-00890,4,Battery,Pass,2025-09-03,TEST043
UNIT-12734,BATCH-2025-00890,5,Screen,Fail,2025-09-08,TEST040
UNIT-12735,BATCH-2025-00890,8,Final,Pass,2025-09-04,TEST031
UNIT-12736,BATCH-2025-00890,6,Connectivity,Pass,2025-09-08,TEST019
UNIT-12737,BATCH-2025-00890,1,Electrical,Pass,2025-09-01,TEST037
UNIT-12738,BATCH-2025-00890,7,Thermal,Pass,2025-09-06,TEST044
UNIT-12739,BATCH-2025-00890,8,Final,Pass,2025-09-08,TEST038
UNIT-12740,BATCH-2025-00890,7,Thermal,Pass,2025-09-01,TEST014
UNIT-12741,BATCH-2025-00891,4,Battery,Pass,2025-08-14,TEST048
UNIT-12742,BATCH-2025-00891,8,Final,Pass,2025-08-16,TEST006
UNIT-12743,BATCH-2025-00891,5,Screen,Pass,2025-08-17,TEST030
UNIT-12744,BATCH-2025-00891,8,Final,Pass,2025-08-14,TEST005
UNIT-12745,BATCH-2025-00891,3,Speaker,Pass,2025-08-18,TEST011
UNIT-12746,BATCH-2025-00891,4,Battery,Pass,2025-08-18,TEST027
UNIT-12747,BATCH-2025-00891,4,Battery,Pass,2025-08-19,TEST040
UNIT-12748,BATCH-2025-00891,2,Camera,Pass,2025-08-16,TEST010
UNIT-12749,BATCH-2025-00891,2,Camera,Pass,2025-08-14,TEST024
UNIT-12750,BATCH-2025-00891,5,Screen,Pass,2025-08-12,TEST040
UNIT-12751,BATCH-2025-00891,7,Thermal,Pass,2025-08-13,TEST045
UNIT-12752,BATCH-2025-00891,2,Camera,Pass,2025-08-18,TEST004
UNIT-12753,BATCH-2025-00892,2,Camera,Pass,2025-10-08,TEST026
UNIT-12754,BATCH-2025-00892,1,Electrical,Pass,2025-10-08,TEST042
UNIT-12755,BATCH-2025-00892,1,Electrical,Pass,2025-10-08,TEST025
UNIT-12756,BATCH-2025-00892,1,Electrical,Pass,2025-10-06,TEST014
UNIT-12757,BATCH-2025-00892,2,Camera,Pass,2025-10-08,TEST005
UNIT-12758,BATCH-2025-00892,6,Connectivity,Pass,2025-10-05,TEST024
UNIT-12759,BATCH-2025-00892,1,Electrical,Pass,2025-10-10,TEST021
UNIT-12760,BATCH-2025-00892,2,Camera,Pass,2025-10-06,TEST047
UNIT-12761,BATCH-2025-00893,4,Battery,Pass,2025-04-24,TEST021
UNIT-12762,BATCH-2025-00893,6,Connectivity,Pass,2025-04-24,TEST024
UNIT-12763,BATCH-2025-00893,7,Thermal,Pass,2025-04-21,TEST001
UNIT-12764,BATCH-2025-00893,3,Speaker,Pass,2025-04-23,TEST020
UNIT-12765,BATCH-2025-00893,7,Thermal,Pass,2025-04-24,TEST040
UNIT-12766,BATCH-2025-00893,4,Battery,Pass,2025-04-27,TEST034
UNIT-12767,BATCH-2025-00893,4,Battery,Pass,2025-04-27,TEST035
UNIT-12768,BATCH-2025-00893,6,Connectivity,Pass,2025-04-26,TEST001
